,Date,Year,Month,Day,Low,High,Open,Close,Change,Volume
972,2014-04-28,2014,Apr,28,107.86,110.2,109.5,108.12,-1.33,246.47
971,2014-04-29,2014,Apr,29,108.0,109.37,108.13,108.98,0.8,206.5
970,2014-04-30,2014,Apr,30,107.55,108.8,108.8,108.07,-0.84,213.56
969,2014-05-01,2014,May,01,106.85,108.12,108.08,107.76,-0.29,186.88
968,2014-05-02,2014,May,02,107.6,108.99,107.72,108.59,0.77,215.15
967,2014-05-05,2014,May,05,107.05,108.92,108.92,107.72,-0.8,139.53
966,2014-05-06,2014,May,06,106.97,108.21,107.53,107.06,-0.61,194.54
965,2014-05-07,2014,May,07,106.96,108.25,107.17,108.13,1.0,217.14
964,2014-05-08,2014,May,08,107.38,108.15,108.07,108.04,-0.08,163.88
963,2014-05-09,2014,May,09,107.64,109.02,108.08,107.89,-0.14,179.23
962,2014-05-12,2014,May,12,107.94,108.77,107.94,108.41,0.48,145.65
961,2014-05-13,2014,May,13,108.05,109.46,108.37,109.24,0.77,130.64
960,2014-05-14,2014,May,14,109.32,110.41,109.39,110.19,0.87,115.26
959,2014-05-15,2014,May,15,109.75,110.6,110.21,110.44,0.23,20.37
958,2014-05-16,2014,May,16,108.88,110.05,108.96,109.75,-0.62,229.93
957,2014-05-19,2014,May,19,109.3,110.33,109.82,109.37,-0.35,171.71
956,2014-05-20,2014,May,20,109.1,110.0,109.33,109.69,0.29,172.79
955,2014-05-21,2014,May,21,109.7,110.73,109.76,110.55,0.78,220.0
954,2014-05-22,2014,May,22,110.17,111.04,110.49,110.36,-0.17,200.09
953,2014-05-23,2014,May,23,110.25,110.7,110.38,110.54,0.16,143.66
952,2014-05-26,2014,May,26,109.75,110.55,110.4,110.32,-0.2,29.31
951,2014-05-27,2014,May,27,109.71,110.8,110.35,110.02,-0.27,173.41
950,2014-05-28,2014,May,28,109.41,110.4,110.22,109.81,-0.19,175.31
949,2014-05-29,2014,May,29,109.72,110.46,109.89,109.97,0.15,174.68
948,2014-05-30,2014,May,30,109.22,110.13,110.02,109.41,-0.51,175.05
947,2014-06-02,2014,Jun,02,108.62,109.87,109.7,108.83,-0.53,194.25
946,2014-06-03,2014,Jun,03,108.32,108.98,108.8,108.82,-0.01,177.67
945,2014-06-04,2014,Jun,04,108.07,109.5,108.89,108.4,-0.39,211.09
944,2014-06-05,2014,Jun,05,107.77,108.96,108.13,108.79,0.36,193.33
943,2014-06-06,2014,Jun,06,108.46,109.31,108.85,108.61,-0.17,155.0
942,2014-06-09,2014,Jun,09,108.55,110.16,108.68,109.99,1.27,189.21
941,2014-06-10,2014,Jun,10,109.1,110.32,109.95,109.52,-0.43,214.92
940,2014-06-11,2014,Jun,11,109.44,110.25,109.61,109.95,0.39,131.57
939,2014-06-12,2014,Jun,12,110.0,113.34,110.09,113.02,2.79,133.07
938,2014-06-13,2014,Jun,13,112.75,114.69,113.75,113.41,0.35,16.05
937,2014-06-16,2014,Jun,16,112.33,113.28,112.73,112.94,-0.41,175.9
936,2014-06-17,2014,Jun,17,112.16,113.8,112.97,113.45,0.45,240.52
935,2014-06-18,2014,Jun,18,113.05,114.54,113.46,114.26,0.71,240.75
934,2014-06-19,2014,Jun,19,114.15,115.71,114.22,115.06,0.7,250.24
933,2014-06-20,2014,Jun,20,114.43,115.11,114.92,114.81,-0.22,198.84
932,2014-06-23,2014,Jun,23,113.86,115.66,114.99,114.12,-0.6,220.72
931,2014-06-24,2014,Jun,24,113.55,114.83,113.9,114.46,0.3,230.49
930,2014-06-25,2014,Jun,25,113.23,114.65,114.31,114.0,-0.4,211.91
929,2014-06-26,2014,Jun,26,113.0,114.29,114.24,113.21,-0.69,180.86
928,2014-06-27,2014,Jun,27,112.9,113.71,113.07,113.3,0.08,135.71
927,2014-06-30,2014,Jun,30,112.16,113.3,113.3,112.36,-0.83,221.84
926,2014-07-01,2014,Jul,01,111.85,112.83,112.5,112.29,-0.06,229.19
925,2014-07-02,2014,Jul,02,110.92,112.42,112.19,111.24,-0.94,269.76
924,2014-07-03,2014,Jul,03,110.53,111.17,111.0,111.0,-0.22,218.98
923,2014-07-04,2014,Jul,04,110.56,111.29,111.05,110.64,-0.32,71.85
922,2014-07-07,2014,Jul,07,109.88,110.92,110.65,110.24,-0.36,152.51
921,2014-07-08,2014,Jul,08,108.69,110.16,110.0,108.94,-1.18,232.73
920,2014-07-09,2014,Jul,09,108.12,109.0,108.97,108.28,-0.61,173.18
919,2014-07-10,2014,Jul,10,107.76,108.88,108.15,108.67,0.36,152.47
918,2014-07-11,2014,Jul,11,106.27,108.74,108.58,106.66,-1.85,171.04
917,2014-07-14,2014,Jul,14,106.21,107.5,106.42,106.98,0.3,99.2
916,2014-07-15,2014,Jul,15,104.39,106.9,106.81,106.02,-0.9,63.86
915,2014-07-16,2014,Jul,16,105.72,106.58,105.9,105.85,-0.16,11.52
914,2014-07-17,2014,Jul,17,106.8,108.6,107.13,107.89,1.93,296.51
913,2014-07-18,2014,Jul,18,106.94,108.62,108.5,107.24,-0.6,210.88
912,2014-07-21,2014,Jul,21,106.79,107.87,107.15,107.68,0.41,211.7
911,2014-07-22,2014,Jul,22,106.83,108.4,107.8,107.33,-0.33,183.1
910,2014-07-23,2014,Jul,23,106.87,108.25,106.87,108.03,0.65,207.15
909,2014-07-24,2014,Jul,24,106.83,108.21,108.15,107.07,-0.89,179.57
908,2014-07-25,2014,Jul,25,106.73,108.46,107.2,108.39,1.23,253.17
907,2014-07-28,2014,Jul,28,107.01,108.38,108.3,107.57,-0.76,139.52
906,2014-07-29,2014,Jul,29,107.13,108.05,107.46,107.72,0.14,176.64
905,2014-07-30,2014,Jul,30,105.84,107.86,107.5,106.51,-1.12,218.39
904,2014-07-31,2014,Jul,31,105.41,106.59,106.06,106.02,-0.46,234.55
903,2014-08-01,2014,Aug,01,104.39,106.12,105.6,104.84,-1.11,216.36
902,2014-08-04,2014,Aug,04,104.52,105.71,104.82,105.41,0.54,207.79
901,2014-08-05,2014,Aug,05,104.07,105.65,105.5,104.61,-0.76,209.18
900,2014-08-06,2014,Aug,06,104.54,105.44,104.88,104.59,-0.02,204.92
899,2014-08-07,2014,Aug,07,104.16,105.92,104.64,105.44,0.81,189.82
898,2014-08-08,2014,Aug,08,104.67,106.85,105.67,105.02,-0.4,203.74
897,2014-08-11,2014,Aug,11,104.35,105.43,105.0,104.68,-0.32,143.61
896,2014-08-12,2014,Aug,12,102.65,104.61,104.5,103.02,-1.59,139.91
895,2014-08-13,2014,Aug,13,102.37,104.35,102.84,104.28,1.22,99.1
894,2014-08-14,2014,Aug,14,101.92,104.33,104.06,102.01,-2.18,18.57
893,2014-08-15,2014,Aug,15,102.05,103.76,102.05,103.53,1.49,199.63
892,2014-08-18,2014,Aug,18,101.11,103.3,103.21,101.6,-1.86,181.1
891,2014-08-19,2014,Aug,19,101.07,102.07,101.62,101.56,-0.04,177.1
890,2014-08-20,2014,Aug,20,101.44,102.37,101.5,102.28,0.71,166.19
889,2014-08-21,2014,Aug,21,101.21,102.79,102.14,102.63,0.34,179.61
888,2014-08-22,2014,Aug,22,102.0,102.83,102.67,102.29,-0.33,132.51
887,2014-08-25,2014,Aug,25,101.65,102.82,102.1,102.65,0.35,82.94
886,2014-08-26,2014,Aug,26,102.35,103.4,102.71,102.5,-0.15,149.83
885,2014-08-27,2014,Aug,27,102.05,103.07,102.42,102.72,0.21,146.23
884,2014-08-28,2014,Aug,28,102.25,103.2,102.54,102.46,-0.25,184.78
883,2014-08-29,2014,Aug,29,102.49,103.3,102.51,103.19,0.71,169.33
882,2014-09-01,2014,Sep,01,102.56,103.3,102.95,102.79,-0.39,73.33
881,2014-09-02,2014,Sep,02,100.17,102.86,102.64,100.34,-2.38,243.85
880,2014-09-03,2014,Sep,03,100.4,103.13,100.4,102.77,2.42,233.64
879,2014-09-04,2014,Sep,04,101.7,102.95,102.41,101.83,-0.91,218.44
878,2014-09-05,2014,Sep,05,100.35,102.44,101.87,100.82,-0.99,202.14
877,2014-09-08,2014,Sep,08,99.36,101.0,100.8,100.2,-0.61,197.61
876,2014-09-09,2014,Sep,09,99.03,100.62,100.2,99.16,-1.04,172.5
875,2014-09-10,2014,Sep,10,97.6,99.47,99.35,98.04,-1.13,203.28
874,2014-09-11,2014,Sep,11,96.72,98.49,98.12,98.08,0.04,144.79
873,2014-09-12,2014,Sep,12,96.83,98.8,98.25,97.11,-0.99,103.49
872,2014-09-15,2014,Sep,15,96.21,97.33,96.9,96.65,-0.47,19.95
871,2014-09-16,2014,Sep,16,97.44,99.45,97.96,99.05,2.48,199.77
870,2014-09-17,2014,Sep,17,98.51,99.61,98.95,98.97,-0.08,190.17
869,2014-09-18,2014,Sep,18,97.42,99.14,98.69,97.7,-1.28,193.58
868,2014-09-19,2014,Sep,19,97.18,98.49,97.65,98.39,0.71,158.39
867,2014-09-22,2014,Sep,22,96.38,98.5,98.5,96.97,-1.44,171.14
866,2014-09-23,2014,Sep,23,96.55,97.59,96.91,96.85,-0.12,192.36
865,2014-09-24,2014,Sep,24,95.6,97.33,96.89,96.95,0.1,216.74
864,2014-09-25,2014,Sep,25,96.22,97.56,97.03,97.0,0.05,190.33
863,2014-09-26,2014,Sep,26,96.46,97.5,97.11,97.0,0.0,165.6
862,2014-09-29,2014,Sep,29,96.27,97.34,96.81,97.2,0.21,170.23
861,2014-09-30,2014,Sep,30,94.24,97.8,97.15,94.67,-2.6,261.95
860,2014-10-01,2014,Oct,01,93.78,96.23,94.77,94.16,-0.54,247.99
859,2014-10-02,2014,Oct,02,91.55,94.37,94.3,93.42,-0.79,285.9
858,2014-10-03,2014,Oct,03,91.48,94.06,93.75,92.31,-1.19,239.6
857,2014-10-06,2014,Oct,06,91.25,93.21,91.9,92.79,0.52,203.6
856,2014-10-07,2014,Oct,07,91.4,92.99,92.81,92.11,-0.73,222.63
855,2014-10-08,2014,Oct,08,90.57,91.89,91.89,91.38,-0.79,207.63
854,2014-10-09,2014,Oct,09,88.42,91.85,91.62,90.05,-1.46,216.47
853,2014-10-10,2014,Oct,10,88.11,90.49,89.1,90.21,0.18,197.68
852,2014-10-13,2014,Oct,13,87.74,90.18,89.89,88.89,-1.46,146.53
851,2014-10-14,2014,Oct,14,84.48,88.74,88.23,85.04,-4.33,141.66
850,2014-10-15,2014,Oct,15,83.02,85.62,85.54,83.78,-1.48,86.48
849,2014-10-16,2014,Oct,16,82.6,85.0,83.45,84.47,0.82,14.94
848,2014-10-17,2014,Oct,17,85.49,87.34,86.5,86.16,2.0,280.47
847,2014-10-20,2014,Oct,20,84.41,86.7,86.35,85.4,-0.88,247.6
846,2014-10-21,2014,Oct,21,85.1,86.49,85.13,86.22,0.96,258.39
845,2014-10-22,2014,Oct,22,84.47,87.07,86.46,84.71,-1.75,264.81
844,2014-10-23,2014,Oct,23,84.12,87.19,84.71,86.83,2.5,306.98
843,2014-10-24,2014,Oct,24,85.29,86.78,86.78,86.13,-0.81,208.22
842,2014-10-27,2014,Oct,27,84.55,86.25,86.08,85.83,-0.35,228.43
841,2014-10-28,2014,Oct,28,85.08,86.38,85.5,86.03,0.23,198.83
840,2014-10-29,2014,Oct,29,86.06,87.94,86.1,87.12,1.27,243.75
839,2014-10-30,2014,Oct,30,85.71,87.1,86.93,86.24,-1.01,191.86
838,2014-10-31,2014,Oct,31,84.6,86.25,86.02,85.86,-0.44,225.37
837,2014-11-03,2014,Nov,03,84.01,86.4,85.85,84.78,-1.26,248.17
836,2014-11-04,2014,Nov,04,82.08,84.43,84.21,82.82,-2.31,313.67
835,2014-11-05,2014,Nov,05,81.63,84.45,82.78,82.95,0.16,364.45
834,2014-11-06,2014,Nov,06,82.05,83.27,83.1,82.86,-0.11,224.78
833,2014-11-07,2014,Nov,07,82.16,83.86,82.67,83.39,0.64,195.44
832,2014-11-10,2014,Nov,10,81.88,84.97,83.26,82.34,-1.26,219.91
831,2014-11-11,2014,Nov,11,80.46,82.38,82.13,81.67,-0.81,213.42
830,2014-11-12,2014,Nov,12,79.72,81.65,81.25,80.38,-1.58,116.12
829,2014-11-13,2014,Nov,13,77.83,80.2,79.97,77.92,-3.06,21.79
828,2014-11-14,2014,Nov,14,76.76,79.75,77.67,79.41,1.91,267.61
827,2014-11-17,2014,Nov,17,77.94,79.6,79.5,79.31,-0.13,189.08
826,2014-11-18,2014,Nov,18,78.21,79.95,79.01,78.47,-1.06,209.55
825,2014-11-19,2014,Nov,19,78.04,79.45,78.41,78.1,-0.47,247.15
824,2014-11-20,2014,Nov,20,77.56,79.95,78.16,79.33,1.57,206.38
823,2014-11-21,2014,Nov,21,79.07,81.61,79.95,80.36,1.3,264.61
822,2014-11-24,2014,Nov,24,79.4,80.85,80.5,79.68,-0.85,151.15
821,2014-11-25,2014,Nov,25,78.05,80.44,79.45,78.33,-1.69,256.83
820,2014-11-26,2014,Nov,26,77.3,78.86,78.28,77.75,-0.74,202.19
819,2014-11-27,2014,Nov,27,71.25,77.46,77.4,72.58,-6.65,244.65
818,2014-11-28,2014,Nov,28,69.78,73.41,72.58,70.15,-3.35,262.03
817,2014-12-01,2014,Dec,01,67.53,73.02,70.15,72.54,3.41,369.85
816,2014-12-02,2014,Dec,02,70.4,73.03,72.51,70.54,-2.76,252.52
815,2014-12-03,2014,Dec,03,69.5,71.46,70.95,69.92,-0.88,244.86
814,2014-12-04,2014,Dec,04,68.81,70.6,70.15,69.64,-0.4,190.55
813,2014-12-05,2014,Dec,05,68.1,69.82,69.53,69.07,-0.82,196.04
812,2014-12-08,2014,Dec,08,65.93,68.79,68.79,66.19,-4.17,191.67
811,2014-12-09,2014,Dec,09,65.29,67.04,66.0,66.84,0.98,190.52
810,2014-12-10,2014,Dec,10,63.56,66.36,66.25,64.24,-3.89,249.64
809,2014-12-11,2014,Dec,11,63.05,65.13,64.47,63.68,-0.87,185.63
808,2014-12-12,2014,Dec,12,61.35,63.66,63.01,61.85,-2.87,153.89
807,2014-12-15,2014,Dec,15,60.2,63.25,61.2,61.06,-1.28,107.89
806,2014-12-16,2014,Dec,16,58.5,61.01,60.65,59.86,-1.97,19.7
805,2014-12-17,2014,Dec,17,58.71,63.4,59.9,61.18,2.21,304.05
804,2014-12-18,2014,Dec,18,59.17,63.7,60.94,59.27,-3.12,294.89
803,2014-12-19,2014,Dec,19,59.05,62.66,59.85,61.38,3.56,222.07
802,2014-12-22,2014,Dec,22,59.84,62.97,61.99,60.11,-2.07,195.79
801,2014-12-23,2014,Dec,23,59.84,62.14,60.24,61.69,2.63,159.86
800,2014-12-24,2014,Dec,24,59.37,61.71,61.63,60.24,-2.35,108.67
799,2014-12-26,2014,Dec,26,59.21,60.97,60.19,59.45,-1.31,48.78
798,2014-12-29,2014,Dec,29,57.37,60.43,59.65,57.88,-2.64,155.11
797,2014-12-30,2014,Dec,30,56.74,58.39,57.93,57.9,0.03,154.11
796,2014-12-31,2014,Dec,31,55.81,57.68,57.35,57.33,-0.98,148.14
795,2015-01-02,2015,Jan,02,55.48,58.54,58.02,56.42,-1.59,177.98
794,2015-01-05,2015,Jan,05,52.66,56.3,56.25,53.11,-5.87,289.89
793,2015-01-06,2015,Jan,06,50.52,53.6,53.2,51.1,-3.78,338.88
792,2015-01-07,2015,Jan,07,49.66,51.84,51.15,51.15,0.1,318.28
791,2015-01-08,2015,Jan,08,49.81,51.91,51.06,50.96,-0.37,243.42
790,2015-01-09,2015,Jan,09,48.9,51.44,51.25,50.11,-1.67,285.72
789,2015-01-12,2015,Jan,12,47.16,49.98,49.93,47.43,-5.35,223.92
788,2015-01-13,2015,Jan,13,45.19,47.29,47.06,46.59,-1.77,208.06
787,2015-01-14,2015,Jan,14,45.59,49.21,46.84,48.69,4.51,122.34
786,2015-01-15,2015,Jan,15,47.0,50.62,48.68,47.67,-2.09,17.93
785,2015-01-16,2015,Jan,16,48.07,50.41,48.25,50.17,5.24,293.49
784,2015-01-19,2015,Jan,19,48.68,50.35,50.1,48.84,-2.65,106.77
783,2015-01-20,2015,Jan,20,47.78,49.48,48.91,47.99,-1.74,259.58
782,2015-01-21,2015,Jan,21,48.21,49.59,48.29,49.03,2.17,268.65
781,2015-01-22,2015,Jan,22,48.02,50.45,48.6,48.52,-1.04,321.47
780,2015-01-23,2015,Jan,23,48.55,49.8,49.11,48.79,0.56,245.34
779,2015-01-26,2015,Jan,26,47.57,49.29,48.56,48.16,-1.29,241.38
778,2015-01-27,2015,Jan,27,47.67,49.99,48.25,49.6,2.99,249.57
777,2015-01-28,2015,Jan,28,48.29,49.72,49.1,48.47,-2.28,275.15
776,2015-01-29,2015,Jan,29,48.37,49.25,48.69,49.13,1.36,236.63
775,2015-01-30,2015,Jan,30,48.76,53.08,49.15,52.99,7.86,335.02
774,2015-02-02,2015,Feb,02,51.41,55.62,52.68,54.75,3.32,402.07
773,2015-02-03,2015,Feb,03,54.84,59.0,55.0,57.91,5.77,414.59
772,2015-02-04,2015,Feb,04,53.5,58.06,57.19,54.16,-6.48,359.74
771,2015-02-05,2015,Feb,05,53.07,57.87,54.8,56.57,4.45,338.82
770,2015-02-06,2015,Feb,06,56.71,59.06,56.74,57.8,2.17,253.31
769,2015-02-09,2015,Feb,09,57.3,59.61,57.93,58.34,0.93,213.52
768,2015-02-10,2015,Feb,10,56.11,58.57,57.79,56.43,-3.27,157.17
767,2015-02-11,2015,Feb,11,53.91,57.0,56.81,54.66,-3.14,116.81
766,2015-02-12,2015,Feb,12,54.72,57.5,55.12,57.05,4.37,16.21
765,2015-02-13,2015,Feb,13,59.08,61.77,59.27,61.52,7.84,348.8
764,2015-02-16,2015,Feb,16,60.71,62.57,61.49,61.4,-0.2,171.27
763,2015-02-17,2015,Feb,17,60.27,63.0,61.68,62.53,1.84,277.97
762,2015-02-18,2015,Feb,18,60.09,62.46,62.3,60.53,-3.2,224.1
761,2015-02-19,2015,Feb,19,57.8,60.99,59.54,60.21,-0.53,303.86
760,2015-02-20,2015,Feb,20,59.82,61.15,60.2,60.22,0.02,221.76
759,2015-02-23,2015,Feb,23,58.37,60.67,60.3,58.9,-2.19,268.64
758,2015-02-24,2015,Feb,24,58.1,60.3,59.09,58.66,-0.41,245.52
757,2015-02-25,2015,Feb,25,58.41,61.73,58.75,61.63,5.06,279.65
756,2015-02-26,2015,Feb,26,59.66,62.63,61.85,60.05,-2.56,261.45
755,2015-02-27,2015,Feb,27,60.51,62.83,60.75,62.58,4.21,255.02
754,2015-03-02,2015,Mar,02,59.34,62.5,62.5,59.54,-4.86,286.07
753,2015-03-03,2015,Mar,03,59.84,61.81,60.0,61.02,2.49,281.78
752,2015-03-04,2015,Mar,04,59.47,60.94,60.85,60.55,-0.77,260.54
751,2015-03-05,2015,Mar,05,60.08,61.57,60.6,60.48,-0.12,215.12
750,2015-03-06,2015,Mar,06,59.17,61.3,60.75,59.73,-1.24,181.48
749,2015-03-09,2015,Mar,09,58.38,60.02,59.62,58.53,-2.01,194.78
748,2015-03-10,2015,Mar,10,56.12,58.72,58.37,56.39,-3.66,191.78
747,2015-03-11,2015,Mar,11,55.92,57.95,56.45,57.54,2.04,176.06
746,2015-03-12,2015,Mar,12,56.51,58.81,57.92,57.08,-0.8,129.73
745,2015-03-13,2015,Mar,13,54.43,57.4,57.03,54.67,-4.22,84.09
744,2015-03-16,2015,Mar,16,52.5,54.64,54.41,53.44,-2.25,15.64
743,2015-03-17,2015,Mar,17,52.57,54.38,54.1,53.51,0.13,240.29
742,2015-03-18,2015,Mar,18,52.68,56.84,53.28,55.91,4.49,262.44
741,2015-03-19,2015,Mar,19,53.91,56.2,56.18,54.43,-2.65,209.65
740,2015-03-20,2015,Mar,20,53.55,55.67,54.46,55.32,1.64,186.67
739,2015-03-23,2015,Mar,23,54.12,56.19,55.24,55.92,1.08,191.64
738,2015-03-24,2015,Mar,24,54.85,56.79,55.83,55.11,-1.45,197.48
737,2015-03-25,2015,Mar,25,54.7,57.17,55.09,56.48,2.49,256.04
736,2015-03-26,2015,Mar,26,56.3,59.78,56.35,59.19,4.8,334.87
735,2015-03-27,2015,Mar,27,55.95,59.04,58.97,56.41,-4.7,223.86
734,2015-03-30,2015,Mar,30,55.2,56.65,55.96,56.29,-0.21,220.11
733,2015-03-31,2015,Mar,31,54.72,56.33,56.31,55.11,-2.1,238.49
732,2015-04-01,2015,Apr,01,54.7,57.69,55.18,57.1,3.61,256.9
731,2015-04-02,2015,Apr,02,54.0,57.28,56.72,54.95,-3.77,288.97
730,2015-04-06,2015,Apr,06,55.08,58.24,55.18,58.12,5.77,126.8
729,2015-04-07,2015,Apr,07,57.02,59.27,57.8,59.1,1.69,236.71
728,2015-04-08,2015,Apr,08,55.45,58.72,58.3,55.55,-6.01,250.56
727,2015-04-09,2015,Apr,09,55.97,58.02,56.1,56.57,1.84,174.81
726,2015-04-10,2015,Apr,10,56.25,58.12,56.84,57.87,2.3,137.66
725,2015-04-13,2015,Apr,13,57.46,59.54,58.02,57.93,0.1,119.32
724,2015-04-14,2015,Apr,14,57.76,59.24,58.17,58.43,0.86,106.8
723,2015-04-15,2015,Apr,15,58.74,60.45,58.74,60.32,3.23,21.18
722,2015-04-16,2015,Apr,16,62.0,64.95,62.9,63.98,6.07,293.49
721,2015-04-17,2015,Apr,17,62.95,64.5,64.02,63.45,-0.83,220.12
720,2015-04-20,2015,Apr,20,62.1,64.4,63.85,63.45,0.0,239.8
719,2015-04-21,2015,Apr,21,61.65,63.52,63.52,62.08,-2.16,218.31
718,2015-04-22,2015,Apr,22,61.39,63.33,61.9,62.73,1.05,230.06
717,2015-04-23,2015,Apr,23,62.22,65.58,62.88,64.85,3.38,326.74
716,2015-04-24,2015,Apr,24,64.48,65.8,64.75,65.28,0.66,259.49
715,2015-04-27,2015,Apr,27,64.4,65.61,65.47,64.83,-0.69,189.77
714,2015-04-28,2015,Apr,28,63.9,65.49,64.74,64.64,-0.29,196.46
713,2015-04-29,2015,Apr,29,64.13,66.72,64.64,65.84,1.86,238.44
712,2015-04-30,2015,Apr,30,65.37,66.93,65.63,66.78,1.43,223.48
711,2015-05-01,2015,May,01,65.52,66.93,66.78,66.46,-0.48,189.32
710,2015-05-04,2015,May,04,65.95,67.1,66.4,66.45,-0.02,120.21
709,2015-05-05,2015,May,05,66.14,68.4,66.33,67.52,1.61,255.64
708,2015-05-06,2015,May,06,67.35,69.63,67.71,67.77,0.37,296.74
707,2015-05-07,2015,May,07,65.17,68.49,67.37,65.54,-3.29,292.89
706,2015-05-08,2015,May,08,64.23,66.12,65.64,65.39,-0.23,248.59
705,2015-05-11,2015,May,11,64.25,65.75,65.37,64.91,-0.73,202.51
704,2015-05-12,2015,May,12,64.68,67.46,64.77,66.86,3.0,183.27
703,2015-05-13,2015,May,13,66.41,68.17,67.32,66.81,-0.07,120.83
702,2015-05-14,2015,May,14,66.25,67.29,66.54,66.59,-0.33,23.19
701,2015-05-15,2015,May,15,65.37,67.0,66.75,66.81,0.33,206.14
700,2015-05-18,2015,May,18,65.92,67.88,66.91,66.27,-0.81,198.22
699,2015-05-19,2015,May,19,63.95,66.39,66.19,64.02,-3.4,253.35
698,2015-05-20,2015,May,20,64.1,65.18,64.49,65.03,1.58,210.4
697,2015-05-21,2015,May,21,64.83,66.88,64.89,66.54,2.32,250.91
696,2015-05-22,2015,May,22,65.1,66.64,66.59,65.37,-1.76,184.55
695,2015-05-25,2015,May,25,64.72,66.22,65.56,65.52,0.23,41.14
694,2015-05-26,2015,May,26,63.29,65.7,65.7,63.72,-2.75,224.13
693,2015-05-27,2015,May,27,61.96,64.67,63.89,62.06,-2.61,257.06
692,2015-05-28,2015,May,28,61.24,62.95,62.2,62.58,0.84,238.59
691,2015-05-29,2015,May,29,62.68,65.83,62.89,65.56,4.76,278.46
690,2015-06-01,2015,Jun,01,64.25,65.8,65.59,64.88,-1.04,217.98
689,2015-06-02,2015,Jun,02,64.58,65.88,64.9,65.49,0.94,245.91
688,2015-06-03,2015,Jun,03,63.5,65.4,65.38,63.8,-2.58,262.66
687,2015-06-04,2015,Jun,04,61.78,64.08,63.81,62.03,-2.77,235.21
686,2015-06-05,2015,Jun,05,60.94,63.43,62.08,63.31,2.06,248.87
685,2015-06-08,2015,Jun,08,62.47,63.38,63.06,62.69,-0.98,205.4
684,2015-06-09,2015,Jun,09,62.72,65.23,62.81,64.88,3.49,223.36
683,2015-06-10,2015,Jun,10,64.88,66.36,65.04,65.7,1.26,210.4
682,2015-06-11,2015,Jun,11,64.5,66.06,65.57,65.11,-0.9,113.46
681,2015-06-12,2015,Jun,12,63.68,64.95,64.87,63.87,-1.9,101.41
680,2015-06-15,2015,Jun,15,62.24,63.96,63.62,62.61,-1.97,26.68
679,2015-06-16,2015,Jun,16,63.42,64.41,63.8,63.7,1.74,279.74
678,2015-06-17,2015,Jun,17,62.6,65.47,63.6,63.87,0.27,331.88
677,2015-06-18,2015,Jun,18,63.44,64.96,63.74,64.26,0.61,217.21
676,2015-06-19,2015,Jun,19,62.34,64.56,64.2,63.02,-1.93,216.17
675,2015-06-22,2015,Jun,22,62.1,63.74,62.57,63.34,0.51,216.39
674,2015-06-23,2015,Jun,23,62.76,64.89,63.21,64.45,1.75,266.02
673,2015-06-24,2015,Jun,24,63.01,65.05,64.66,63.49,-1.49,256.39
672,2015-06-25,2015,Jun,25,62.72,63.95,63.5,63.2,-0.46,213.75
671,2015-06-26,2015,Jun,26,62.5,63.62,63.34,63.26,0.09,212.12
670,2015-06-29,2015,Jun,29,61.35,62.96,62.85,62.01,-1.98,266.55
669,2015-06-30,2015,Jun,30,61.71,63.83,61.77,63.59,2.55,256.88
668,2015-07-01,2015,Jul,01,61.84,63.35,63.02,62.01,-2.48,266.62
667,2015-07-02,2015,Jul,02,61.75,63.2,61.92,62.07,0.1,206.0
666,2015-07-03,2015,Jul,03,60.12,62.06,61.73,60.32,-2.82,107.25
665,2015-07-06,2015,Jul,06,56.38,60.0,60.0,56.54,-6.27,294.89
664,2015-07-07,2015,Jul,07,55.1,57.83,56.85,56.85,0.55,331.59
663,2015-07-08,2015,Jul,08,55.87,57.75,57.25,57.05,0.35,301.11
662,2015-07-09,2015,Jul,09,57.01,59.27,57.1,58.61,2.73,277.59
661,2015-07-10,2015,Jul,10,57.86,59.66,58.49,58.73,0.2,154.37
660,2015-07-13,2015,Jul,13,56.84,58.83,58.35,57.85,-1.5,176.87
659,2015-07-14,2015,Jul,14,56.43,58.82,57.71,58.51,1.14,143.12
658,2015-07-15,2015,Jul,15,56.86,58.81,58.63,57.05,-2.5,79.69
657,2015-07-16,2015,Jul,16,56.95,58.21,57.31,57.51,0.81,14.29
656,2015-07-17,2015,Jul,17,56.4,57.35,56.93,57.1,-0.71,157.13
655,2015-07-20,2015,Jul,20,56.33,57.44,57.12,56.65,-0.79,161.06
654,2015-07-21,2015,Jul,21,56.33,57.44,56.55,57.04,0.69,188.88
653,2015-07-22,2015,Jul,22,55.92,56.9,56.88,56.13,-1.6,221.46
652,2015-07-23,2015,Jul,23,55.1,56.53,56.04,55.27,-1.53,207.13
651,2015-07-24,2015,Jul,24,54.3,55.6,55.39,54.62,-1.18,195.04
650,2015-07-27,2015,Jul,27,52.83,54.89,54.45,53.47,-2.11,226.37
649,2015-07-28,2015,Jul,28,52.28,54.08,53.08,53.3,-0.32,290.6
648,2015-07-29,2015,Jul,29,52.51,54.33,52.99,53.38,0.15,290.43
647,2015-07-30,2015,Jul,30,53.02,54.38,53.6,53.31,-0.13,217.29
646,2015-07-31,2015,Jul,31,51.63,53.47,53.43,52.21,-2.06,212.82
645,2015-08-03,2015,Aug,03,49.36,52.01,51.55,49.52,-5.15,306.5
644,2015-08-04,2015,Aug,04,49.58,50.45,49.7,49.99,0.95,221.65
643,2015-08-05,2015,Aug,05,49.02,50.99,50.14,49.59,-0.8,280.76
